1.0	1.2797547631999395
3.5	2.6726708917995188
1.0	0.7139097114754209
2.25	2.0829036987932747
4.75	5.144077963924501
6.0	6.487013988546128
3.5	3.5328179514709404
2.25	1.5429890824544295
3.5	3.146452778236289
3.5	1.7474331224196704
3.5	4.255571492127156
6.0	7.576617476147633
4.75	4.363512598346775
3.5	3.9670412796182912
2.25	2.945851034531532
6.0	5.13949809080108
1.0	0.6772152034794096
4.75	3.9879452696566915
1.0	1.3585791168182804
6.0	7.271622316164649
4.75	4.986130311506317
1.0	1.3854449201568282
3.5	2.812084214755925
6.0	5.446992224372771
3.5	2.590476785668246
1.0	2.3577933510887616
4.75	4.594785392108628
2.25	1.9917705324170023
6.0	6.261118192440994
6.0	7.535909832834584
3.5	2.9812001316994907
1.0	1.4658246097144831
1.0	1.0595688738275302
2.25	2.1165036411871423
3.5	3.4357760296140896
6.0	6.40309729204804
3.5	3.676899226342142
2.25	1.2821716090652373
4.75	4.903608183248777
1.0	0.5419283581166885
2.25	2.6780794438625266
4.75	6.525838431711125
1.0	1.7460550723239643
6.0	7.4607370386391105
4.75	5.075406765489963
6.0	5.550978997116246
1.0	0.12006644364136188
6.0	6.654957399302051
4.75	4.7013211889083015
4.75	4.985960794776105
4.75	5.464743347664938
1.0	0.4820543175737645
3.5	2.9247530780340267
1.0	0.9988769320977939
3.5	3.7997840168179513
2.25	3.1786822648634274
6.0	6.39925905932041
1.0	1.039056628692701
1.0	0.8979431690639472
4.75	5.393641369289166
2.25	2.3477487792184975
2.25	1.6089882875805386
2.25	2.2091859134668077
2.25	2.867037402487945
2.25	1.183830941383108
4.75	4.464375723934238
1.0	1.7486829928760672
4.75	4.5660381499859435
1.0	0.35274185332639674
2.25	1.735581768618826
6.0	5.371565279431044
6.0	5.334418894652551
6.0	7.1550991129523265
1.0	0.9390127730705268
1.0	1.3099245515043692
1.0	1.5713248522700587
4.75	3.881668040530944
3.5	1.557280238645212
1.0	1.5490572953742123
2.25	1.3453784390399581
1.0	0.9856384788458493
3.5	4.54771812726721
4.75	4.849706240379874
2.25	2.408111837079191
2.25	2.127298131234348
2.25	2.4076658957448362
2.25	2.1523762734291845
3.5	3.7172896182152524
1.0	1.2888128616327725
3.5	3.4826410590049015
6.0	7.104855773085425
1.0	1.2855648682565048
4.75	5.724464440845244
6.0	5.5588779023080335
2.25	2.5554519506960305
6.0	6.994031072743498
4.75	3.368189304913434
4.75	5.041920784749682
6.0	5.262291186413943
6.0	5.503946271028039
4.75	4.807097361695013
4.75	4.442585878887232
2.25	3.1248334534956568
6.0	5.7286619417798645
1.0	1.391345869880558
2.25	3.3808089259437626
3.5	2.719162592342443
6.0	6.363118433615029
1.0	1.4228874909047409
4.75	5.167394362872912
4.75	4.46330221817305
1.0	0.9361331687859145
1.0	0.561599466609812
4.75	4.012556680943707
1.0	1.3735439394755697
1.0	1.2535425721536493
2.25	3.428674325129266
3.5	3.35775389333858
3.5	3.305788919699633
3.5	2.429643343363372
1.0	0.22653844284703661
3.5	3.13268529394505
2.25	2.60165175772389
2.25	2.026770863523515
3.5	4.476192958746071
3.5	3.104067098845876
2.25	3.1253662644532216
6.0	6.390603921282298
4.75	5.771623288225148
4.75	3.7561496836192285
2.25	2.603380572119658
1.0	0.7351249642357174
2.25	2.461068592052329
1.0	0.10508371562592178
3.5	4.914786128319567
1.0	0.5582533270273528
6.0	6.082305844147281
4.75	4.1728355523861795
4.75	3.5463213587800837
2.25	3.171564587706376
3.5	3.236291784573453
2.25	2.4474416247031434
3.5	3.3270815842812977
6.0	6.845319245988682
2.25	3.0947065774259572
6.0	5.934442174232642
1.0	1.008856046622197
1.0	1.3745848143800288
3.5	3.14024821026862
3.5	2.8770945143305116
4.75	4.335008370673522
1.0	0.4153484118215335
1.0	1.2408799161614168
6.0	6.806474712665871
4.75	6.376206434377614
3.5	4.255470964418502
2.25	2.5112609476489167
4.75	4.045454354009615
3.5	4.986142261284735
3.5	4.530638811233026
2.25	3.0456584697713733
6.0	5.936419213048911
1.0	1.5647005316950924
1.0	1.324581555829195
3.5	3.9346474077585114
6.0	6.068916048265377
4.75	4.954389184807996
3.5	3.9019985432513966
3.5	2.1551464839935353
4.75	4.281898223579595
2.25	1.7319175321645142
1.0	0.9467924654650866
4.75	5.190199496329059
3.5	3.961611912733144
2.25	1.766209378489167
4.75	5.746718029966649
2.25	2.049995733912303
3.5	3.5796179809325004
1.0	0.5625743341985271
4.75	4.576602330368485
4.75	5.696354242547827
4.75	4.3384192631782135
6.0	5.319361414293307
2.25	1.9572409737909637
1.0	-0.09387756998566266
4.75	4.854152824303316
1.0	-0.00839619667731517
6.0	5.575588849306173
2.25	2.9490905943794994
4.75	5.129213570053943
1.0	2.325609346441904
4.75	4.506778362407762
3.5	3.0308530692564126
3.5	3.986213876743876
6.0	5.890178932312627
6.0	5.493594395197372
3.5	3.6561768708094537
2.25	2.3112056684110542
2.25	3.269503457510367
1.0	0.6731381551888347
3.5	5.447569111747864
6.0	6.346436321246893
6.0	6.09239721045866
1.0	1.5569444526666025
