Gaussian Generator(1.0): mean=1.0,stDev=1.0
Gaussian Generator(2.5): mean=2.5,stDev=1.0
Gaussian Generator(4.0): mean=4.0,stDev=1.0
Gaussian Generator(5.5): mean=5.5,stDev=1.0
Gaussian Generator(7.0): mean=7.0,stDev=1.0
Gaussian Generator(8.5): mean=8.5,stDev=1.0
Gaussian Generator(10.0): mean=10.0,stDev=1.0
1.0	0.8630671056686887
2.5	0.632810913454944
5.5	6.84800889640959
8.5	7.337916516394716
2.5	4.051458764029517
8.5	8.252763689178547
4.0	5.706416752966492
10.0	11.51424759253706
10.0	9.846220304197102
4.0	4.32390903474027
7.0	7.756905597222489
10.0	10.902430470374231
2.5	3.961255142382069
8.5	8.30947243324436
7.0	7.478266782287809
8.5	8.227165872715581
8.5	9.515233628713325
1.0	1.1366101082197255
4.0	4.6704374884589335
2.5	2.5572006352016112
7.0	8.080611175319135
2.5	2.009523609355801
5.5	7.014497800230835
10.0	8.65704429428166
2.5	3.4211292441621106
4.0	2.311290124066057
10.0	9.940549875255899
8.5	9.03583245748913
5.5	6.8484662728593015
1.0	3.2845161211243044
7.0	7.26614295955993
4.0	4.998675468821543
2.5	1.8592800329432562
7.0	7.502649082281653
5.5	5.0723029026152755
7.0	5.872531932371089
5.5	5.102778364922734
5.5	5.813255543287489
10.0	9.643164701280732
8.5	8.536221649926558
8.5	8.664623648231336
4.0	5.297975317666422
8.5	7.749746985501409
2.5	3.2096554481737165
10.0	11.455056400158306
2.5	2.38062466687177
5.5	3.341867573667424
5.5	6.5972297552539825
2.5	1.553664434017767
2.5	3.0775079389986164
2.5	2.1916096185188065
10.0	8.59302125778259
5.5	5.286138931038868
5.5	6.6943074785018615
1.0	1.581472114355213
4.0	3.7456345177726065
7.0	5.844752902252553
8.5	7.9089435157821075
4.0	5.239390019501884
1.0	0.9689766738626513
1.0	-0.30584319159592344
4.0	3.9242618705480448
2.5	3.3608018292153417
10.0	11.646423014092958
2.5	1.089261814709118
1.0	2.3239184878378376
7.0	6.978353292337906
7.0	6.529935797398214
5.5	6.2027926387321655
4.0	3.858441053399637
2.5	1.3823399562799017
4.0	4.892789655478864
2.5	2.378397409829685
5.5	5.775961870376741
7.0	6.972407816291479
2.5	3.01248896468986
1.0	1.3882470146089632
1.0	1.8780721439862722
4.0	4.855783323276552
5.5	5.7145610035795675
10.0	10.930201556366395
7.0	7.369539604386673
2.5	2.6114687095780837
7.0	7.446315473941465
2.5	2.9761145672166123
10.0	10.263686400887321
8.5	8.10808563225856
7.0	7.4719183529138595
1.0	-2.170804765581498
5.5	4.817852926823947
4.0	4.5923243846695705
1.0	1.8276061202398732
4.0	5.145220936166332
5.5	6.859254240428563
7.0	7.1983769435147185
7.0	7.794738593270955
8.5	6.737968484373175
7.0	9.374887639685502
2.5	1.9033967121114217
8.5	8.400896748031393
4.0	4.3512872411778245
4.0	3.6549435298104447
5.5	4.85508041374122
10.0	10.251253917219433
4.0	4.780768019655082
7.0	4.93471821513684
10.0	9.555151605908076
7.0	7.078524194343011
5.5	5.619745602727778
7.0	5.932355032536656
8.5	7.64632275028061
7.0	8.24092188101617
5.5	6.1380398070344855
2.5	2.216444751077221
5.5	4.445038885945595
8.5	10.106205998218288
4.0	3.5555418896174915
8.5	8.205813849132522
1.0	0.3513496099732081
1.0	-0.4651934552855175
2.5	2.6405586096862175
5.5	4.038511364258566
4.0	4.333840638067215
5.5	5.050247111307541
1.0	0.7352676505124139
2.5	3.074315238153811
10.0	9.75058484708721
7.0	6.565641848296076
10.0	8.802439966468189
4.0	3.702914215723882
2.5	3.521539212535619
5.5	5.686473776134771
10.0	8.229118961497077
8.5	8.18832541169304
4.0	6.009129941023
2.5	4.071697991005352
8.5	10.64906224446218
2.5	1.940655390686493
2.5	0.724532065425384
4.0	6.028218787306644
10.0	8.845256455031866
4.0	5.092536431785369
4.0	2.4550612819760573
10.0	10.52308942917591
5.5	6.673228143513352
1.0	2.1644699668694463
4.0	2.019185832447807
8.5	6.480039084957012
8.5	8.833839259966823
1.0	0.30115513033350383
5.5	5.301766052251934
2.5	1.6278835384341859
5.5	4.306549450259679
4.0	3.3264327664933946
5.5	5.374751171771786
5.5	4.631090610567853
5.5	5.1962310954561906
7.0	7.090602993584618
7.0	7.465404898485861
7.0	6.225269308400792
7.0	6.361088968680811
5.5	7.289606409553186
8.5	9.399360167147828
2.5	2.3988498126191726
5.5	5.921970784362126
8.5	7.101214199242434
2.5	2.7803112903902765
7.0	7.803093275811326
5.5	5.963218517553016
8.5	10.628346204768144
1.0	1.5209864159197353
2.5	3.1863791151346152
7.0	5.9185613962496975
5.5	6.083118359162538
4.0	3.6864680038839155
1.0	0.5676870856675131
4.0	4.7911318863774195
7.0	8.239036678670095
2.5	2.8224494668187914
8.5	8.702563047951633
4.0	4.203087665857349
10.0	9.971864207613843
10.0	9.183109458936972
8.5	7.518976351083511
7.0	7.717280547335948
1.0	1.3050260776765437
7.0	5.703367649086424
5.5	5.588690762355238
8.5	7.454526547478849
8.5	9.124385897441586
7.0	6.972614231763773
4.0	4.657869769377451
4.0	5.100039051883171
2.5	1.6470125990516764
8.5	7.2948577889778035
4.0	3.9817671150942817
8.5	8.872406080635894
7.0	5.28693151448679
1.0	0.9378608659560778
8.5	8.115472260819358
10.0	10.057741909827367
2.5	3.935135840834846
2.5	2.2524389469705195
10.0	10.477655726383748
5.5	4.062076393858492
2.5	3.0277918790737868
7.0	7.515765287237204
1.0	-0.5877347509563036
1.0	0.549217249984375
8.5	8.20970034323631
2.5	2.0206755642847463
2.5	2.4754939960809157
1.0	-0.22192090439348688
1.0	0.6820382740614751
1.0	-0.32112763295135993
5.5	7.906074681280332
8.5	9.937090988981687
8.5	6.532352599448673
4.0	4.207966228448833
5.5	4.577435602466785
1.0	0.5542465557517722
2.5	4.514809179727111
8.5	9.988613796596827
5.5	6.754957238290002
2.5	1.3018142300106597
1.0	-0.3457601381859463
2.5	3.4525204509956926
1.0	1.057562172632146
1.0	1.8375097705903145
10.0	9.192224651527233
5.5	4.022435711668058
5.5	6.585856198759715
1.0	1.5502338525327586
10.0	10.145825222233091
2.5	2.2405256736845236
5.5	5.526452371349211
5.5	5.812984740229201
5.5	7.300460535375076
4.0	1.962026831168647
10.0	10.724349738802772
1.0	0.6995769287398539
7.0	6.672021460655693
4.0	4.28875473173105
4.0	1.721144794689387
1.0	1.0497670635794836
5.5	5.1725953262275635
4.0	3.8970686106695034
8.5	9.476301175972472
8.5	10.712209213518346
4.0	5.889781785976424
2.5	3.220174518645023
4.0	3.128792662275373
8.5	8.983924902464867
5.5	5.339040803933022
10.0	9.658851312842359
2.5	3.3604431156161283
8.5	9.7753296524438
4.0	5.160261068243097
5.5	5.640887244851881
1.0	1.6994896768373355
5.5	4.20255058946327
10.0	11.27361208611262
8.5	9.438524175063579
7.0	6.2227258376566255
1.0	0.168487592963663
7.0	4.979420807926548
7.0	6.267379116209352
4.0	3.4125730487051174
